MASTER RESULTS — TEXT VERSION FOR A TEXT-ONLY AI

Source file: master_results.csv
Rows: 513
Columns: 15

COLUMN SCHEMA
- model: Model variant name
- seq_len: Sequence length used in evaluation/training condition
- decoys: Number of decoys / distractors
- repeats: Repeat count for the target pattern
- seed: Random seed
- val_acc: Validation accuracy
- router_acc1: Top-1 router accuracy
- recall_at_m: Recall at M retrieved candidates
- pointer_acc: Pointer accuracy after retrieval/disambiguation
- router_miss: Router miss rate
- pointer_miss: Pointer miss rate
- value_miss: Value miss rate
- infer_ms_no_y: Inference time in milliseconds (no_y variant)
- peak_mem_mb: Peak memory in MB
- run_dir: Run directory path

PARSING NOTE
The table below is TAB-SEPARATED (TSV).
Each line after the header is one row.
Do not assume sorting beyond the original file order.

BEGIN_TSV
model	seq_len	decoys	repeats	seed	val_acc	router_acc1	recall_at_m	pointer_acc	router_miss	pointer_miss	value_miss	infer_ms_no_y	peak_mem_mb	run_dir
rft_ocr_head	4096	256	1	1	0.875313	0.689375	0.998437	0.881896	0.001563	0.117969	0.013906	4.392796	343.198242	runs/20260330_013827__ocr_ablate_loss020_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.868281	0.685	0.999219	0.87274	0.000781	0.127188	0.016719	4.369151	343.198242	runs/20260330_025354__ocr_ablate_loss050_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.880781	0.690625	0.998125	0.883635	0.001875	0.116094	0.012656	4.332769	343.198242	runs/20260330_063133__ocr_ablate_margin005_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.883125	0.693594	0.998125	0.887333	0.001875	0.1125	0.015	4.436337	343.198242	runs/20260330_074825__ocr_ablate_margin010_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.882031	0.684375	0.998125	0.886698	0.001875	0.113125	0.015625	4.408975	343.198242	runs/20260330_090311__ocr_ablate_margin020_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.861875	0.683438	0.99875	0.868469	0.00125	0.131406	0.017969	4.434248	341.692383	runs/20260330_124159__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.861875	0.683438	0.99875	0.868469	0.00125	0.131406	0.017969	4.430827	341.692383	runs/20260330_134744__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.883125	0.693594	0.998125	0.887333	0.001875	0.1125	0.015	4.320932	343.198242	runs/20260330_150155__ocr_ablate_dim128_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.912656	0.692969	0.998594	0.914958	0.001406	0.085	0.009531	4.275118	347.717773	runs/20260330_161813__ocr_ablate_dim256_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.861875	0.683438	0.99875	0.868469	0.00125	0.131406	0.017969	4.419051	341.692383	runs/20260330_181527__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.883125	0.693594	0.998125	0.887333	0.001875	0.1125	0.015	4.271002	343.198242	runs/20260330_193133__ocr_ablate_dim128_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.912656	0.692969	0.998594	0.914958	0.001406	0.085	0.009531	4.508262	347.717773	runs/20260330_204645__ocr_ablate_dim256_decoys256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	1	0.912656	0.692969	0.998594	0.914958	0.001406	0.085	0.009531	4.377457	347.717773	runs/20260331_205039__step2_ocr_r1_d256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.896719	0.703125	0.998594	0.9005	0.001406	0.099375	0.011719	4.262851	343.198242	runs/20260329_230838__ocr_ablate_loss005_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.888906	0.704219	0.998437	0.892177	0.001563	0.107656	0.009844	4.403077	343.198242	runs/20260330_002251__ocr_ablate_loss010_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.89	0.6975	0.997969	0.895438	0.002031	0.104375	0.011562	4.416481	343.198242	runs/20260330_013827__ocr_ablate_loss020_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.884531	0.702187	0.99875	0.890167	0.00125	0.109687	0.014219	4.383724	343.198242	runs/20260330_025354__ocr_ablate_loss050_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.892813	0.705625	0.997812	0.899802	0.002188	0.1	0.01375	4.408279	343.198242	runs/20260330_063133__ocr_ablate_margin005_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.896719	0.703125	0.998594	0.9005	0.001406	0.099375	0.011719	4.282552	343.198242	runs/20260330_074825__ocr_ablate_margin010_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.894531	0.704844	0.998125	0.89774	0.001875	0.102031	0.012656	4.394967	343.198242	runs/20260330_090311__ocr_ablate_margin020_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.864688	0.696094	0.998281	0.87026	0.001719	0.129531	0.013906	4.277903	341.692383	runs/20260330_124159__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.864688	0.696094	0.998281	0.87026	0.001719	0.129531	0.013906	4.349235	341.692383	runs/20260330_134744__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.896719	0.703125	0.998594	0.9005	0.001406	0.099375	0.011719	4.363981	343.198242	runs/20260330_150155__ocr_ablate_dim128_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.905625	0.706875	0.9975	0.907927	0.0025	0.091875	0.009375	4.382758	347.717773	runs/20260330_161813__ocr_ablate_dim256_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.864688	0.696094	0.998281	0.87026	0.001719	0.129531	0.013906	4.313805	341.692383	runs/20260330_181527__ocr_ablate_dim064_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.896719	0.703125	0.998594	0.9005	0.001406	0.099375	0.011719	4.317983	343.198242	runs/20260330_193133__ocr_ablate_dim128_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.905625	0.706875	0.9975	0.907927	0.0025	0.091875	0.009375	4.366254	347.717773	runs/20260330_204645__ocr_ablate_dim256_decoys256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	1	2	0.905625	0.706875	0.9975	0.907927	0.0025	0.091875	0.009375	4.368261	347.717773	runs/20260331_205039__step2_ocr_r1_d256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	2	0	0.888437	0.674531	0.996875	0.896832	0.003125	0.102813	0.012656	4.449976	460.257812	runs/20260401_004319__step2_ocr_r2_d256/model=rft_ocr_head__L=4096__seed=0__decoys=256__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	2	1	0.891094	0.673906	0.998437	0.895594	0.001563	0.104219	0.012344	4.463104	347.717773	runs/20260401_004319__step2_ocr_r2_d256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	2	2	0.890469	0.709219	0.999375	0.897156	0.000625	0.102813	0.014375	4.44414	347.717773	runs/20260401_004319__step2_ocr_r2_d256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	4	0	0.904375	0.685469	0.999687	0.906385	0.000313	0.093594	0.011719	4.340367	460.252441	runs/20260401_043931__step2_ocr_r4_d256/model=rft_ocr_head__L=4096__seed=0__decoys=256__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	4	1	0.904062	0.687813	0.997969	0.907208	0.002031	0.0925	0.011875	4.35628	347.717773	runs/20260401_043931__step2_ocr_r4_d256/model=rft_ocr_head__L=4096__seed=1__decoys=256__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	4096	256	4	2	0.912813	0.695937	0.999375	0.917	0.000625	0.082969	0.012188	4.390154	347.717773	runs/20260401_043931__step2_ocr_r4_d256/model=rft_ocr_head__L=4096__seed=2__decoys=256__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	1	0	0.929063	0.848125	1	0.929531	0	0.070469	0.005938	5.823447	869.382812	runs/20260331_001309__step2_ocr_r1_d32/model=rft_ocr_head__L=8192__seed=0__decoys=32__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	1	0	0.929063	0.848125	1	0.929531	0	0.070469	0.005938	7.272428	869.382812	runs/20260331_113149__step2_ocr_r1_d32/model=rft_ocr_head__L=8192__seed=0__decoys=32__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	1	1	0.939375	0.870469	1	0.941094	0	0.058906	0.007031	5.908603	613.264648	runs/20260331_001309__step2_ocr_r1_d32/model=rft_ocr_head__L=8192__seed=1__decoys=32__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	1	1	0.939375	0.870469	1	0.941094	0	0.058906	0.007031	6.692966	613.264648	runs/20260331_113149__step2_ocr_r1_d32/model=rft_ocr_head__L=8192__seed=1__decoys=32__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	1	2	0.931719	0.857344	1	0.934219	0	0.065781	0.0075	6.646313	613.264648	runs/20260331_113149__step2_ocr_r1_d32/model=rft_ocr_head__L=8192__seed=2__decoys=32__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	2	0	0.9225	0.816719	1	0.922656	0	0.077344	0.007656	5.838664	869.383789	runs/20260331_222835__step2_ocr_r2_d32/model=rft_ocr_head__L=8192__seed=0__decoys=32__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	2	1	0.9225	0.814063	1	0.92625	0	0.07375	0.01	5.856734	613.264648	runs/20260331_222835__step2_ocr_r2_d32/model=rft_ocr_head__L=8192__seed=1__decoys=32__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	2	2	0.924687	0.818594	1	0.925781	0	0.074219	0.007969	5.821993	613.264648	runs/20260331_222835__step2_ocr_r2_d32/model=rft_ocr_head__L=8192__seed=2__decoys=32__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	4	0	0.912188	0.77	0.999844	0.915302	0.000156	0.084687	0.009219	5.818982	869.383789	runs/20260401_022130__step2_ocr_r4_d32/model=rft_ocr_head__L=8192__seed=0__decoys=32__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	4	1	0.918125	0.774219	0.999844	0.919365	0.000156	0.080625	0.009375	5.810483	613.264648	runs/20260401_022130__step2_ocr_r4_d32/model=rft_ocr_head__L=8192__seed=1__decoys=32__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	32	4	2	0.914531	0.777188	0.999687	0.916354	0.000313	0.083594	0.007969	5.855105	613.264648	runs/20260401_022130__step2_ocr_r4_d32/model=rft_ocr_head__L=8192__seed=2__decoys=32__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	1	0	0.929063	0.799844	1	0.93	0	0.07	0.007344	6.511636	869.382812	runs/20260331_133758__step2_ocr_r1_d64/model=rft_ocr_head__L=8192__seed=0__decoys=64__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	1	1	0.922813	0.806875	1	0.921875	0	0.078125	0.00625	6.889472	613.264648	runs/20260331_133758__step2_ocr_r1_d64/model=rft_ocr_head__L=8192__seed=1__decoys=64__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	1	2	0.926719	0.816094	1	0.92875	0	0.07125	0.008281	6.662199	613.264648	runs/20260331_133758__step2_ocr_r1_d64/model=rft_ocr_head__L=8192__seed=2__decoys=64__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	2	0	0.915	0.761875	0.999687	0.916823	0.000313	0.083125	0.00875	5.830205	869.383301	runs/20260331_230047__step2_ocr_r2_d64/model=rft_ocr_head__L=8192__seed=0__decoys=64__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	2	1	0.909687	0.76875	0.999687	0.912167	0.000313	0.087813	0.009219	5.883392	613.264648	runs/20260331_230047__step2_ocr_r2_d64/model=rft_ocr_head__L=8192__seed=1__decoys=64__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	2	2	0.923281	0.792969	0.999844	0.924687	0.000156	0.075313	0.008438	5.820682	613.264648	runs/20260331_230047__step2_ocr_r2_d64/model=rft_ocr_head__L=8192__seed=2__decoys=64__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	4	0	0.911563	0.740781	0.999375	0.915073	0.000625	0.084844	0.011406	5.859451	869.383789	runs/20260401_025503__step2_ocr_r4_d64/model=rft_ocr_head__L=8192__seed=0__decoys=64__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	4	1	0.905625	0.754219	0.999219	0.905708	0.000781	0.094219	0.009062	5.854317	613.264648	runs/20260401_025503__step2_ocr_r4_d64/model=rft_ocr_head__L=8192__seed=1__decoys=64__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	64	4	2	0.892656	0.75375	0.999219	0.89525	0.000781	0.104688	0.009219	5.845238	613.264648	runs/20260401_025503__step2_ocr_r4_d64/model=rft_ocr_head__L=8192__seed=2__decoys=64__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	1	0	0.9075	0.747344	0.99875	0.913615	0.00125	0.08625	0.013594	5.877719	869.382812	runs/20260331_164132__step2_ocr_r1_d128/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	1	1	0.900312	0.753281	0.99875	0.903271	0.00125	0.096562	0.010625	5.811323	613.264648	runs/20260331_164132__step2_ocr_r1_d128/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	1	2	0.904531	0.767969	0.999375	0.909302	0.000625	0.090625	0.011406	5.845504	613.264648	runs/20260331_164132__step2_ocr_r1_d128/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=1__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	2	0	0.896875	0.750469	0.998906	0.898976	0.001094	0.100937	0.009219	5.883392	869.383301	runs/20260331_234248__step2_ocr_r2_d128/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	2	1	0.907656	0.738281	0.997188	0.909948	0.002812	0.089844	0.009219	5.833503	613.264648	runs/20260331_234248__step2_ocr_r2_d128/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	2	2	0.899219	0.758281	0.998594	0.906583	0.001406	0.093281	0.013125	5.834793	613.264648	runs/20260331_234248__step2_ocr_r2_d128/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=2__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.8825	0.712344	0.998125	0.888719	0.001875	0.111094	0.012969	5.995438	867.141113	runs/20260329_185842__ocr_ablate_loss005_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.88125	0.717031	0.998125	0.886228	0.001875	0.113594	0.014531	5.914747	867.141113	runs/20260329_194636__ocr_ablate_loss010_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.882812	0.719688	0.998437	0.889975	0.001563	0.109844	0.014687	5.867622	867.141113	runs/20260329_203345__ocr_ablate_loss020_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.883281	0.719219	0.999219	0.887225	0.000781	0.112656	0.013906	5.83041	867.141113	runs/20260329_212118__ocr_ablate_loss050_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.887188	0.721719	0.998281	0.891061	0.001719	0.10875	0.013125	5.862932	867.141113	runs/20260330_040822__ocr_ablate_margin005_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.8825	0.712344	0.998125	0.888719	0.001875	0.111094	0.012969	5.882348	867.141113	runs/20260330_045553__ocr_ablate_margin010_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.888437	0.719688	0.997969	0.894943	0.002031	0.104844	0.014219	5.843722	867.141113	runs/20260330_054358__ocr_ablate_margin020_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.861719	0.716406	0.998594	0.868698	0.001406	0.131094	0.017188	5.889864	866.388184	runs/20260330_101911__ocr_ablate_dim064_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.8825	0.712344	0.998125	0.888719	0.001875	0.111094	0.012969	5.956342	867.141113	runs/20260330_110650__ocr_ablate_dim128_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.899531	0.719531	0.998437	0.904708	0.001563	0.095156	0.012812	5.919601	869.400879	runs/20260330_115412__ocr_ablate_dim256_repeats4/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	0	0.899531	0.719531	0.998437	0.904708	0.001563	0.095156	0.012812	5.870858	869.377441	runs/20260401_033749__step2_ocr_r4_d128/model=rft_ocr_head__L=8192__seed=0__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.882188	0.716094	0.9975	0.887979	0.0025	0.111719	0.014219	5.951467	608.745117	runs/20260329_185842__ocr_ablate_loss005_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.883906	0.725313	0.998594	0.889177	0.001406	0.110625	0.013281	5.895147	608.745117	runs/20260329_194636__ocr_ablate_loss010_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.885156	0.726719	0.997812	0.89001	0.002188	0.109687	0.013594	5.874995	608.745117	runs/20260329_203345__ocr_ablate_loss020_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.884687	0.733281	0.99875	0.890667	0.00125	0.109219	0.014063	5.916488	608.745117	runs/20260329_212118__ocr_ablate_loss050_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.884531	0.718594	0.998594	0.891365	0.001406	0.108438	0.014063	5.884785	608.745117	runs/20260330_040822__ocr_ablate_margin005_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.882188	0.716094	0.9975	0.887979	0.0025	0.111719	0.014219	5.808681	608.745117	runs/20260330_045553__ocr_ablate_margin010_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.885781	0.714531	0.998281	0.891344	0.001719	0.108438	0.012812	5.929185	608.745117	runs/20260330_054358__ocr_ablate_margin020_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.867656	0.717344	0.996875	0.8765	0.003125	0.123125	0.015312	5.855601	607.239258	runs/20260330_101911__ocr_ablate_dim064_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.882188	0.716094	0.9975	0.887979	0.0025	0.111719	0.014219	5.850624	608.745117	runs/20260330_110650__ocr_ablate_dim128_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.905625	0.723437	0.997812	0.910875	0.002188	0.088906	0.011094	5.899694	613.264648	runs/20260330_115412__ocr_ablate_dim256_repeats4/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	1	0.905625	0.723437	0.997812	0.910875	0.002188	0.088906	0.011094	5.8914	613.264648	runs/20260401_033749__step2_ocr_r4_d128/model=rft_ocr_head__L=8192__seed=1__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.885469	0.7425	0.999062	0.890677	0.000937	0.109219	0.013906	5.911833	608.745117	runs/20260329_185842__ocr_ablate_loss005_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.884219	0.733125	0.999219	0.888042	0.000781	0.111875	0.0125	5.897216	608.745117	runs/20260329_194636__ocr_ablate_loss010_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.883906	0.740469	0.999219	0.890688	0.000781	0.109219	0.013906	5.944852	608.745117	runs/20260329_203345__ocr_ablate_loss020_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.881719	0.737031	0.999844	0.887958	0.000156	0.112031	0.015	5.880381	608.745117	runs/20260329_212118__ocr_ablate_loss050_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.88375	0.742656	0.999375	0.887125	0.000625	0.112812	0.011719	5.893161	608.745117	runs/20260330_040822__ocr_ablate_margin005_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.885469	0.7425	0.999062	0.890677	0.000937	0.109219	0.013906	5.891871	608.745117	runs/20260330_045553__ocr_ablate_margin010_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.884062	0.74125	0.999375	0.888208	0.000625	0.111719	0.0125	5.979505	608.745117	runs/20260330_054358__ocr_ablate_margin020_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.874844	0.740781	0.999531	0.876354	0.000469	0.123594	0.015312	5.92638	607.239258	runs/20260330_101911__ocr_ablate_dim064_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.885469	0.7425	0.999062	0.890677	0.000937	0.109219	0.013906	5.876067	608.745117	runs/20260330_110650__ocr_ablate_dim128_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.892031	0.741406	0.999062	0.895656	0.000937	0.104219	0.011875	5.912855	613.264648	runs/20260330_115412__ocr_ablate_dim256_repeats4/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
rft_ocr_head	8192	128	4	2	0.892031	0.741406	0.999062	0.895656	0.000937	0.104219	0.011875	5.925578	613.264648	runs/20260401_033749__step2_ocr_r4_d128/model=rft_ocr_head__L=8192__seed=2__decoys=128__repeats=4__topm=16__lr=0.0003__bs=16__steps=2000
